
loading dataset ...
len(hyper) of ntire2022 dataset:897
len(bgr) of ntire2022 dataset:897
 Iter[026000], Epoch[000026], learning rate : 0.000196335, Train MRAE: 0.373173892, Test MRAE: 0.281277567, Test RMSE: 0.043865595, Test PSNR: 29.312557220 
[iter:26020/300000],lr=0.000196329,train_losses.avg=0.373074621
[iter:26040/300000],lr=0.000196324,train_losses.avg=0.372985601
[iter:26060/300000],lr=0.000196318,train_losses.avg=0.372895002
[iter:26080/300000],lr=0.000196313,train_losses.avg=0.372818351
[iter:26100/300000],lr=0.000196307,train_losses.avg=0.372734338
[iter:26120/300000],lr=0.000196301,train_losses.avg=0.372651488
[iter:26140/300000],lr=0.000196296,train_losses.avg=0.372547388
[iter:26160/300000],lr=0.000196290,train_losses.avg=0.372451246
[iter:26180/300000],lr=0.000196284,train_losses.avg=0.372354656
[iter:26200/300000],lr=0.000196279,train_losses.avg=0.372272342
[iter:26220/300000],lr=0.000196273,train_losses.avg=0.372201681
[iter:26240/300000],lr=0.000196267,train_losses.avg=0.372111797
[iter:26260/300000],lr=0.000196262,train_losses.avg=0.372061551
[iter:26280/300000],lr=0.000196256,train_losses.avg=0.371974796
[iter:26300/300000],lr=0.000196250,train_losses.avg=0.371878207
[iter:26320/300000],lr=0.000196245,train_losses.avg=0.371790707
[iter:26340/300000],lr=0.000196239,train_losses.avg=0.371695787
[iter:26360/300000],lr=0.000196233,train_losses.avg=0.371608227
[iter:26380/300000],lr=0.000196228,train_losses.avg=0.371538579
[iter:26400/300000],lr=0.000196222,train_losses.avg=0.371458739
[iter:26420/300000],lr=0.000196216,train_losses.avg=0.371384293
[iter:26440/300000],lr=0.000196211,train_losses.avg=0.371300757
[iter:26460/300000],lr=0.000196205,train_losses.avg=0.371202677
[iter:26480/300000],lr=0.000196199,train_losses.avg=0.371120751
[iter:26500/300000],lr=0.000196194,train_losses.avg=0.371024728
[iter:26520/300000],lr=0.000196188,train_losses.avg=0.370936662
[iter:26540/300000],lr=0.000196182,train_losses.avg=0.370840788
[iter:26560/300000],lr=0.000196176,train_losses.avg=0.370758981
[iter:26580/300000],lr=0.000196171,train_losses.avg=0.370668501
[iter:26600/300000],lr=0.000196165,train_losses.avg=0.370590985
[iter:26620/300000],lr=0.000196159,train_losses.avg=0.370495379
[iter:26640/300000],lr=0.000196153,train_losses.avg=0.370418549
[iter:26660/300000],lr=0.000196148,train_losses.avg=0.370329976
[iter:26680/300000],lr=0.000196142,train_losses.avg=0.370242149
[iter:26700/300000],lr=0.000196136,train_losses.avg=0.370144725
[iter:26720/300000],lr=0.000196130,train_losses.avg=0.370074064
[iter:26740/300000],lr=0.000196125,train_losses.avg=0.369986802
[iter:26760/300000],lr=0.000196119,train_losses.avg=0.369908810
[iter:26780/300000],lr=0.000196113,train_losses.avg=0.369824439
[iter:26800/300000],lr=0.000196107,train_losses.avg=0.369744867
[iter:26820/300000],lr=0.000196102,train_losses.avg=0.369668335
[iter:26840/300000],lr=0.000196096,train_losses.avg=0.369584978
[iter:26860/300000],lr=0.000196090,train_losses.avg=0.369486302
[iter:26880/300000],lr=0.000196084,train_losses.avg=0.369406372
[iter:26900/300000],lr=0.000196079,train_losses.avg=0.369318336
[iter:26920/300000],lr=0.000196073,train_losses.avg=0.369238794
[iter:26940/300000],lr=0.000196067,train_losses.avg=0.369145513
[iter:26960/300000],lr=0.000196061,train_losses.avg=0.369061977
[iter:26980/300000],lr=0.000196055,train_losses.avg=0.368965060
[iter:27000/300000],lr=0.000196050,train_losses.avg=0.368883431
MRAE:0.31958505511283875, RMSE: 0.04740913212299347, PNSR:28.238037109375
 Iter[027000], Epoch[000027], learning rate : 0.000196050, Train MRAE: 0.368883431, Test MRAE: 0.319585055, Test RMSE: 0.047409132, Test PSNR: 28.238037109 
[iter:27020/300000],lr=0.000196044,train_losses.avg=0.368790418
[iter:27040/300000],lr=0.000196038,train_losses.avg=0.368720561
[iter:27060/300000],lr=0.000196032,train_losses.avg=0.368636549
[iter:27080/300000],lr=0.000196026,train_losses.avg=0.368561894
[iter:27100/300000],lr=0.000196020,train_losses.avg=0.368490368
[iter:27120/300000],lr=0.000196015,train_losses.avg=0.368423820
[iter:27140/300000],lr=0.000196009,train_losses.avg=0.368349195
[iter:27160/300000],lr=0.000196003,train_losses.avg=0.368262172
[iter:27180/300000],lr=0.000195997,train_losses.avg=0.368167609
[iter:27200/300000],lr=0.000195991,train_losses.avg=0.368095547
[iter:27220/300000],lr=0.000195985,train_losses.avg=0.368022919
[iter:27240/300000],lr=0.000195979,train_losses.avg=0.367938846
[iter:27260/300000],lr=0.000195974,train_losses.avg=0.367856115
[iter:27280/300000],lr=0.000195968,train_losses.avg=0.367770970
[iter:27300/300000],lr=0.000195962,train_losses.avg=0.367684990
[iter:27320/300000],lr=0.000195956,train_losses.avg=0.367604822
[iter:27340/300000],lr=0.000195950,train_losses.avg=0.367518276
[iter:27360/300000],lr=0.000195944,train_losses.avg=0.367451757
[iter:27380/300000],lr=0.000195938,train_losses.avg=0.367357403
[iter:27400/300000],lr=0.000195932,train_losses.avg=0.367282689
[iter:27420/300000],lr=0.000195926,train_losses.avg=0.367206126
[iter:27440/300000],lr=0.000195921,train_losses.avg=0.367113143
[iter:27460/300000],lr=0.000195915,train_losses.avg=0.367021292
[iter:27480/300000],lr=0.000195909,train_losses.avg=0.366941303
[iter:27500/300000],lr=0.000195903,train_losses.avg=0.366891891
[iter:27520/300000],lr=0.000195897,train_losses.avg=0.366804719
[iter:27540/300000],lr=0.000195891,train_losses.avg=0.366739988
[iter:27560/300000],lr=0.000195885,train_losses.avg=0.366663456
[iter:27580/300000],lr=0.000195879,train_losses.avg=0.366576254
[iter:27600/300000],lr=0.000195873,train_losses.avg=0.366500974
[iter:27620/300000],lr=0.000195867,train_losses.avg=0.366407305
[iter:27640/300000],lr=0.000195861,train_losses.avg=0.366328835
[iter:27660/300000],lr=0.000195855,train_losses.avg=0.366240323
[iter:27680/300000],lr=0.000195849,train_losses.avg=0.366168886
[iter:27700/300000],lr=0.000195843,train_losses.avg=0.366080135
[iter:27720/300000],lr=0.000195838,train_losses.avg=0.366000086
[iter:27740/300000],lr=0.000195832,train_losses.avg=0.365923643
[iter:27760/300000],lr=0.000195826,train_losses.avg=0.365847111
[iter:27780/300000],lr=0.000195820,train_losses.avg=0.365759134
[iter:27800/300000],lr=0.000195814,train_losses.avg=0.365679443
[iter:27820/300000],lr=0.000195808,train_losses.avg=0.365607411
[iter:27840/300000],lr=0.000195802,train_losses.avg=0.365528822
[iter:27860/300000],lr=0.000195796,train_losses.avg=0.365456492
[iter:27880/300000],lr=0.000195790,train_losses.avg=0.365387946
[iter:27900/300000],lr=0.000195784,train_losses.avg=0.365306556
[iter:27920/300000],lr=0.000195778,train_losses.avg=0.365235478
[iter:27940/300000],lr=0.000195772,train_losses.avg=0.365171671
[iter:27960/300000],lr=0.000195766,train_losses.avg=0.365086079
[iter:27980/300000],lr=0.000195760,train_losses.avg=0.365010619
[iter:28000/300000],lr=0.000195754,train_losses.avg=0.364931822
MRAE:0.2579312026500702, RMSE: 0.039185550063848495, PNSR:30.310298919677734
 Iter[028000], Epoch[000028], learning rate : 0.000195754, Train MRAE: 0.364931822, Test MRAE: 0.257931203, Test RMSE: 0.039185550, Test PSNR: 30.310298920 
[iter:28020/300000],lr=0.000195748,train_losses.avg=0.364849955
[iter:28040/300000],lr=0.000195742,train_losses.avg=0.364765674
[iter:28060/300000],lr=0.000195736,train_losses.avg=0.364686161
[iter:28080/300000],lr=0.000195729,train_losses.avg=0.364631832
[iter:28100/300000],lr=0.000195723,train_losses.avg=0.364553332
[iter:28120/300000],lr=0.000195717,train_losses.avg=0.364473879
[iter:28140/300000],lr=0.000195711,train_losses.avg=0.364404172
[iter:28160/300000],lr=0.000195705,train_losses.avg=0.364329487
[iter:28180/300000],lr=0.000195699,train_losses.avg=0.364237666
[iter:28200/300000],lr=0.000195693,train_losses.avg=0.364168555
[iter:28220/300000],lr=0.000195687,train_losses.avg=0.364094049
[iter:28240/300000],lr=0.000195681,train_losses.avg=0.364021212
[iter:28260/300000],lr=0.000195675,train_losses.avg=0.363956124
[iter:28280/300000],lr=0.000195669,train_losses.avg=0.363893420
[iter:28300/300000],lr=0.000195663,train_losses.avg=0.363810956
[iter:28320/300000],lr=0.000195657,train_losses.avg=0.363718599
[iter:28340/300000],lr=0.000195651,train_losses.avg=0.363640368
[iter:28360/300000],lr=0.000195645,train_losses.avg=0.363546848
[iter:28380/300000],lr=0.000195638,train_losses.avg=0.363470733
[iter:28400/300000],lr=0.000195632,train_losses.avg=0.363382667
[iter:28420/300000],lr=0.000195626,train_losses.avg=0.363308817
[iter:28440/300000],lr=0.000195620,train_losses.avg=0.363237381
[iter:28460/300000],lr=0.000195614,train_losses.avg=0.363160461
[iter:28480/300000],lr=0.000195608,train_losses.avg=0.363089263
[iter:28500/300000],lr=0.000195602,train_losses.avg=0.363027394
[iter:28520/300000],lr=0.000195596,train_losses.avg=0.362950921
[iter:28540/300000],lr=0.000195589,train_losses.avg=0.362884670
[iter:28560/300000],lr=0.000195583,train_losses.avg=0.362812310
[iter:28580/300000],lr=0.000195577,train_losses.avg=0.362725645
[iter:28600/300000],lr=0.000195571,train_losses.avg=0.362663627
[iter:28620/300000],lr=0.000195565,train_losses.avg=0.362600029
[iter:28640/300000],lr=0.000195559,train_losses.avg=0.362541139
[iter:28660/300000],lr=0.000195553,train_losses.avg=0.362467378
[iter:28680/300000],lr=0.000195546,train_losses.avg=0.362382859
[iter:28700/300000],lr=0.000195540,train_losses.avg=0.362297535
[iter:28720/300000],lr=0.000195534,train_losses.avg=0.362232387
[iter:28740/300000],lr=0.000195528,train_losses.avg=0.362149864
[iter:28760/300000],lr=0.000195522,train_losses.avg=0.362071306
[iter:28780/300000],lr=0.000195516,train_losses.avg=0.362006694
[iter:28800/300000],lr=0.000195509,train_losses.avg=0.361927480
[iter:28820/300000],lr=0.000195503,train_losses.avg=0.361848921
[iter:28840/300000],lr=0.000195497,train_losses.avg=0.361762941
[iter:28860/300000],lr=0.000195491,train_losses.avg=0.361669391
[iter:28880/300000],lr=0.000195485,train_losses.avg=0.361593872
[iter:28900/300000],lr=0.000195478,train_losses.avg=0.361509502
[iter:28920/300000],lr=0.000195472,train_losses.avg=0.361428678
[iter:28940/300000],lr=0.000195466,train_losses.avg=0.361339152
[iter:28960/300000],lr=0.000195460,train_losses.avg=0.361271262
[iter:28980/300000],lr=0.000195453,train_losses.avg=0.361172974
[iter:29000/300000],lr=0.000195447,train_losses.avg=0.361088842
MRAE:0.21250173449516296, RMSE: 0.03341567888855934, PNSR:31.794462203979492
Saving to ./exp/restormer/2025_01_22_13_49_19
 Iter[029000], Epoch[000029], learning rate : 0.000195447, Train MRAE: 0.361088842, Test MRAE: 0.212501734, Test RMSE: 0.033415679, Test PSNR: 31.794462204 
[iter:29020/300000],lr=0.000195441,train_losses.avg=0.361023337
[iter:29040/300000],lr=0.000195435,train_losses.avg=0.360929817
[iter:29060/300000],lr=0.000195429,train_losses.avg=0.360852033
[iter:29080/300000],lr=0.000195422,train_losses.avg=0.360769480
[iter:29100/300000],lr=0.000195416,train_losses.avg=0.360710353
[iter:29120/300000],lr=0.000195410,train_losses.avg=0.360632539
[iter:29140/300000],lr=0.000195404,train_losses.avg=0.360559076
[iter:29160/300000],lr=0.000195397,train_losses.avg=0.360486150
[iter:29180/300000],lr=0.000195391,train_losses.avg=0.360401332
[iter:29200/300000],lr=0.000195385,train_losses.avg=0.360324472
[iter:29220/300000],lr=0.000195378,train_losses.avg=0.360263169
[iter:29240/300000],lr=0.000195372,train_losses.avg=0.360199213
[iter:29260/300000],lr=0.000195366,train_losses.avg=0.360121548
[iter:29280/300000],lr=0.000195360,train_losses.avg=0.360048741
[iter:29300/300000],lr=0.000195353,train_losses.avg=0.359975100
[iter:29320/300000],lr=0.000195347,train_losses.avg=0.359895706
[iter:29340/300000],lr=0.000195341,train_losses.avg=0.359826118
[iter:29360/300000],lr=0.000195334,train_losses.avg=0.359742224
[iter:29380/300000],lr=0.000195328,train_losses.avg=0.359668314
[iter:29400/300000],lr=0.000195322,train_losses.avg=0.359583378
[iter:29420/300000],lr=0.000195315,train_losses.avg=0.359508812
[iter:29440/300000],lr=0.000195309,train_losses.avg=0.359440029
[iter:29460/300000],lr=0.000195303,train_losses.avg=0.359363467
[iter:29480/300000],lr=0.000195296,train_losses.avg=0.359275579
[iter:29500/300000],lr=0.000195290,train_losses.avg=0.359201521
[iter:29520/300000],lr=0.000195284,train_losses.avg=0.359130293
[iter:29540/300000],lr=0.000195277,train_losses.avg=0.359057367
[iter:29560/300000],lr=0.000195271,train_losses.avg=0.358978242
[iter:29580/300000],lr=0.000195265,train_losses.avg=0.358908385
[iter:29600/300000],lr=0.000195258,train_losses.avg=0.358846813
[iter:29620/300000],lr=0.000195252,train_losses.avg=0.358756185
[iter:29640/300000],lr=0.000195246,train_losses.avg=0.358681798
[iter:29660/300000],lr=0.000195239,train_losses.avg=0.358592004
[iter:29680/300000],lr=0.000195233,train_losses.avg=0.358536184
[iter:29700/300000],lr=0.000195227,train_losses.avg=0.358467847
[iter:29720/300000],lr=0.000195220,train_losses.avg=0.358392715
[iter:29740/300000],lr=0.000195214,train_losses.avg=0.358324438
[iter:29760/300000],lr=0.000195207,train_losses.avg=0.358251214
[iter:29780/300000],lr=0.000195201,train_losses.avg=0.358182937
[iter:29800/300000],lr=0.000195195,train_losses.avg=0.358097643
[iter:29820/300000],lr=0.000195188,train_losses.avg=0.358024985
[iter:29840/300000],lr=0.000195182,train_losses.avg=0.357956648
[iter:29860/300000],lr=0.000195175,train_losses.avg=0.357897341
[iter:29880/300000],lr=0.000195169,train_losses.avg=0.357838303
[iter:29900/300000],lr=0.000195163,train_losses.avg=0.357786655
[iter:29920/300000],lr=0.000195156,train_losses.avg=0.357737392
[iter:29940/300000],lr=0.000195150,train_losses.avg=0.357661366
[iter:29960/300000],lr=0.000195143,train_losses.avg=0.357602865
[iter:29980/300000],lr=0.000195137,train_losses.avg=0.357524574
[iter:30000/300000],lr=0.000195130,train_losses.avg=0.357460976
MRAE:0.230293408036232, RMSE: 0.03394444286823273, PNSR:31.696292877197266
Saving to ./exp/restormer/2025_01_22_13_49_19
 Iter[030000], Epoch[000030], learning rate : 0.000195130, Train MRAE: 0.357460976, Test MRAE: 0.230293408, Test RMSE: 0.033944443, Test PSNR: 31.696292877 
[iter:30020/300000],lr=0.000195124,train_losses.avg=0.357380450
[iter:30040/300000],lr=0.000195118,train_losses.avg=0.357303828
[iter:30060/300000],lr=0.000195111,train_losses.avg=0.357230097
[iter:30080/300000],lr=0.000195105,train_losses.avg=0.357156128
[iter:30100/300000],lr=0.000195098,train_losses.avg=0.357083499
[iter:30120/300000],lr=0.000195092,train_losses.avg=0.356995612
[iter:30140/300000],lr=0.000195085,train_losses.avg=0.356933832
[iter:30160/300000],lr=0.000195079,train_losses.avg=0.356865436
[iter:30180/300000],lr=0.000195072,train_losses.avg=0.356796235
[iter:30200/300000],lr=0.000195066,train_losses.avg=0.356748015
[iter:30220/300000],lr=0.000195059,train_losses.avg=0.356683046
[iter:30240/300000],lr=0.000195053,train_losses.avg=0.356614769
[iter:30260/300000],lr=0.000195046,train_losses.avg=0.356526434
[iter:30280/300000],lr=0.000195040,train_losses.avg=0.356447101
[iter:30300/300000],lr=0.000195033,train_losses.avg=0.356360137
[iter:30320/300000],lr=0.000195027,train_losses.avg=0.356289864
[iter:30340/300000],lr=0.000195020,train_losses.avg=0.356222928
[iter:30360/300000],lr=0.000195014,train_losses.avg=0.356156856
[iter:30380/300000],lr=0.000195007,train_losses.avg=0.356100470
[iter:30400/300000],lr=0.000195001,train_losses.avg=0.356028408
[iter:30420/300000],lr=0.000194994,train_losses.avg=0.355964988
[iter:30440/300000],lr=0.000194988,train_losses.avg=0.355898559
[iter:30460/300000],lr=0.000194981,train_losses.avg=0.355830789
[iter:30480/300000],lr=0.000194975,train_losses.avg=0.355759501
[iter:30500/300000],lr=0.000194968,train_losses.avg=0.355677217
[iter:30520/300000],lr=0.000194962,train_losses.avg=0.355623662
[iter:30540/300000],lr=0.000194955,train_losses.avg=0.355555177
[iter:30560/300000],lr=0.000194949,train_losses.avg=0.355481058
[iter:30580/300000],lr=0.000194942,train_losses.avg=0.355407506
[iter:30600/300000],lr=0.000194935,train_losses.avg=0.355334401
[iter:30620/300000],lr=0.000194929,train_losses.avg=0.355262756
[iter:30640/300000],lr=0.000194922,train_losses.avg=0.355191559
[iter:30660/300000],lr=0.000194916,train_losses.avg=0.355125576
[iter:30680/300000],lr=0.000194909,train_losses.avg=0.355051428
[iter:30700/300000],lr=0.000194903,train_losses.avg=0.354975313
[iter:30720/300000],lr=0.000194896,train_losses.avg=0.354904562
[iter:30740/300000],lr=0.000194889,train_losses.avg=0.354825944
[iter:30760/300000],lr=0.000194883,train_losses.avg=0.354750752
[iter:30780/300000],lr=0.000194876,train_losses.avg=0.354675412
[iter:30800/300000],lr=0.000194870,train_losses.avg=0.354611039
[iter:30820/300000],lr=0.000194863,train_losses.avg=0.354543239
[iter:30840/300000],lr=0.000194856,train_losses.avg=0.354489386
[iter:30860/300000],lr=0.000194850,train_losses.avg=0.354400903
[iter:30880/300000],lr=0.000194843,train_losses.avg=0.354328990
[iter:30900/300000],lr=0.000194836,train_losses.avg=0.354271203
[iter:30920/300000],lr=0.000194830,train_losses.avg=0.354203641
[iter:30940/300000],lr=0.000194823,train_losses.avg=0.354132921
[iter:30960/300000],lr=0.000194817,train_losses.avg=0.354076833
[iter:30980/300000],lr=0.000194810,train_losses.avg=0.354018360
[iter:31000/300000],lr=0.000194803,train_losses.avg=0.353942692
MRAE:0.21077394485473633, RMSE: 0.033522915095090866, PNSR:31.824193954467773
Saving to ./exp/restormer/2025_01_22_13_49_19
 Iter[031000], Epoch[000031], learning rate : 0.000194803, Train MRAE: 0.353942692, Test MRAE: 0.210773945, Test RMSE: 0.033522915, Test PSNR: 31.824193954 
[iter:31020/300000],lr=0.000194797,train_losses.avg=0.353894085
[iter:31040/300000],lr=0.000194790,train_losses.avg=0.353825599
[iter:31060/300000],lr=0.000194783,train_losses.avg=0.353752524
[iter:31080/300000],lr=0.000194777,train_losses.avg=0.353683174
[iter:31100/300000],lr=0.000194770,train_losses.avg=0.353618354
[iter:31120/300000],lr=0.000194763,train_losses.avg=0.353578120
[iter:31140/300000],lr=0.000194757,train_losses.avg=0.353502780
[iter:31160/300000],lr=0.000194750,train_losses.avg=0.353453815
[iter:31180/300000],lr=0.000194743,train_losses.avg=0.353367269
[iter:31200/300000],lr=0.000194737,train_losses.avg=0.353285909
